date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:36	1856/1856	---M--	200	added ('OK')	binary/octet-stream	etag:%223bf35b2d3918943e79776e84f1eb9339%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/a2fb23e2-748f-4903-a63e-14ed7dd61fcc.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/a2fb23e2-748f-4903-a63e-14ed7dd61fcc.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:37	1812/1812	---M--	200	added ('OK')	binary/octet-stream	etag:%2250c62553bfa3ff8228af2a10621fe867%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/1b4a933d-8edf-45b4-b915-8cd71468c36a.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/1b4a933d-8edf-45b4-b915-8cd71468c36a.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:37	1704/1704	---M--	200	added ('OK')	binary/octet-stream	etag:%22212e1566c5ebcdf51d66c6ffb2196ef3%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/4caa90dd-567f-49ae-a271-343a8db75713.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/4caa90dd-567f-49ae-a271-343a8db75713.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:37	2248/2248	---M--	200	added ('OK')	binary/octet-stream	etag:%2247d62f175a6b471e8d112d45628893fd%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/4d5e8182-20c9-4b59-aeb5-2d6c28d284ab.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/4d5e8182-20c9-4b59-aeb5-2d6c28d284ab.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:37	1940/1940	---M--	200	added ('OK')	binary/octet-stream	etag:%2286ee565606a128cf44d7e114b0e8c0c3%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/41c223ae-a871-40b2-b49d-39811f5032aa.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/41c223ae-a871-40b2-b49d-39811f5032aa.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:37	2096/2096	---M--	200	added ('OK')	binary/octet-stream	etag:%22ad169c66f7a5233c3172445fe996a57e%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/d38225f3-bdc0-4796-880d-6af8fecf02e6.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/d38225f3-bdc0-4796-880d-6af8fecf02e6.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:38	1532/1532	---M--	200	added ('OK')	binary/octet-stream	etag:%2268d7b006433f174c6963b60183de9508%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/a0d391b6-077b-4f0b-a8bc-907c8d30f9c9.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/a0d391b6-077b-4f0b-a8bc-907c8d30f9c9.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:38	2232/2232	---M--	200	added ('OK')	binary/octet-stream	etag:%22f132fde0a38e8b89f70b6791b3b7844f%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/bb0607da-7d36-4f7c-a1d0-dbae20964efe.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/bb0607da-7d36-4f7c-a1d0-dbae20964efe.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:38	2344/2344	---M--	200	added ('OK')	binary/octet-stream	etag:%220c343ed6874f7745025cd6ed1827cf06%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/7c207f6e-e873-4edf-83fb-08c332e4784d.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/7c207f6e-e873-4edf-83fb-08c332e4784d.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:38	2612/2612	---M--	200	added ('OK')	binary/octet-stream	etag:%2214c9b937e2242a74ebb2afbd1851d384%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/8d37e176-9248-4503-991c-9d483c1a588b.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/8d37e176-9248-4503-991c-9d483c1a588b.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:39	2880/2880	---M--	200	added ('OK')	binary/octet-stream	etag:%22b45568f4f6e6eab143401a4c0af69912%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/aa6e6538-f313-4f86-ab6b-ab1a20b46968.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/aa6e6538-f313-4f86-ab6b-ab1a20b46968.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:39	2056/2056	---M--	200	added ('OK')	binary/octet-stream	etag:%220da4683ab51779747e318580f8d44762%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/eb93095e-2c0a-4468-bf8f-d07a6b9b1e7a.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/eb93095e-2c0a-4468-bf8f-d07a6b9b1e7a.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:39	2156/2156	---M--	200	added ('OK')	binary/octet-stream	etag:%2228ba0bcd13085d1ea4aa3dee5b0159c8%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/d34b47aa-ea32-42d1-af04-13c12a9e8cdf.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/d34b47aa-ea32-42d1-af04-13c12a9e8cdf.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:39	2092/2092	---M--	200	added ('OK')	binary/octet-stream	etag:%22cd577363fde261e3f46f13dae3d57fdd%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/5bc460d8-26e4-4245-b882-0b62b54cd4ab.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/5bc460d8-26e4-4245-b882-0b62b54cd4ab.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:40	1628/1628	---M--	200	added ('OK')	binary/octet-stream	etag:%22fca4e96801ecdf201ece7e1a9aaa392c%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/68188888-0dbe-4575-8853-d588f2bacd78.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/68188888-0dbe-4575-8853-d588f2bacd78.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:40	2172/2172	---M--	200	added ('OK')	binary/octet-stream	etag:%2219ebd0daa995c3faa1d77c50fe292c7e%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/51c5fdff-fe34-4bbc-abcf-ce7075cfae55.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/51c5fdff-fe34-4bbc-abcf-ce7075cfae55.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:40	2220/2220	---M--	200	added ('OK')	binary/octet-stream	etag:%22213bbb907798d77f05ee8c4511fed78f%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/1d423b28-375e-49a8-9607-9a5acfa007df.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/1d423b28-375e-49a8-9607-9a5acfa007df.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:40	2388/2388	---M--	200	added ('OK')	binary/octet-stream	etag:%2259296a27f5e067845c38d6cbbbbc0bf6%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/66714ff6-6276-4a75-bc23-c2c50a5e828e.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/66714ff6-6276-4a75-bc23-c2c50a5e828e.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:41	1876/1876	---M--	200	added ('OK')	binary/octet-stream	etag:%22a4df47606fc382075a2a4accc351f001%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/e1b96d43-c5fc-4939-9fe4-2367bf349e14.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/e1b96d43-c5fc-4939-9fe4-2367bf349e14.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:41	952/952	---M--	200	added ('OK')	binary/octet-stream	etag:%22855be7b5399f2df6552ca24ad5128a8e%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/b64f4848-2adc-4e6a-a3f8-d98476b98218.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/b64f4848-2adc-4e6a-a3f8-d98476b98218.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:41	1312/1312	---M--	200	added ('OK')	binary/octet-stream	etag:%223a14fb5a510399c197f3c9a513990e91%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/e1dd148c-ea9f-4132-a024-c97e6e866d27.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/e1dd148c-ea9f-4132-a024-c97e6e866d27.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:41	1764/1764	---M--	200	added ('OK')	binary/octet-stream	etag:%22abd57964e2f9b2bc9577e88d4385974c%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/b8b911da-904a-4839-82f4-7c6c46c6e710.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/b8b911da-904a-4839-82f4-7c6c46c6e710.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:41	1960/1960	---M--	200	added ('OK')	binary/octet-stream	etag:%225a632eace78330ed35e01b08b1a5c1d3%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/db1a3ae2-adbb-4633-87c6-dc21e8d3a570.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/db1a3ae2-adbb-4633-87c6-dc21e8d3a570.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:42	1756/1756	---M--	200	added ('OK')	binary/octet-stream	etag:%22900873840fc6154ebab90fd21637829d%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/e5600bd1-6dd3-4996-9578-99647f5c5dc1.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/e5600bd1-6dd3-4996-9578-99647f5c5dc1.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:42	1784/1784	---M--	200	added ('OK')	binary/octet-stream	etag:%221e04a9a4918cbfce385fce2c890fda5d%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/ec708075-a76f-4a9c-893d-a27c1270e3a8.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/ec708075-a76f-4a9c-893d-a27c1270e3a8.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:42	1880/1880	---M--	200	added ('OK')	binary/octet-stream	etag:%225082b63d6ee2b1eb22eab2c0f08fdd9c%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/95b66a7e-1d4f-4310-84b9-797a1efb4a14.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/95b66a7e-1d4f-4310-84b9-797a1efb4a14.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:42	1984/1984	---M--	200	added ('OK')	binary/octet-stream	etag:%22705e125a34c9c8904ac242791288f951%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/93ea3412-aa44-4b88-8ff5-689eab642568.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/93ea3412-aa44-4b88-8ff5-689eab642568.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:43	1904/1904	---M--	200	added ('OK')	binary/octet-stream	etag:%22caedf17e9025113a51e1340bb9d88382%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/8cbe4aaa-abaa-4229-a796-e7edec3facc5.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/8cbe4aaa-abaa-4229-a796-e7edec3facc5.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:43	1528/1528	---M--	200	added ('OK')	binary/octet-stream	etag:%2234ca94fca2740de724d589c403c8809e%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/f4e28232-e87d-46af-bf30-71ffd5a9437c.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/f4e28232-e87d-46af-bf30-71ffd5a9437c.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:43	1656/1656	---M--	200	added ('OK')	binary/octet-stream	etag:%223f2a0869886271961830fd5ae3c0f499%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/65f9073d-e5b2-463e-9642-92d1c4144a8d.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/65f9073d-e5b2-463e-9642-92d1c4144a8d.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:43	1708/1708	---M--	200	added ('OK')	binary/octet-stream	etag:%2270eb30577e22670f1badfa15a18a88cf%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/a05afec8-4113-4a21-a1e6-a2229038da22.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/a05afec8-4113-4a21-a1e6-a2229038da22.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:44	1700/1700	---M--	200	added ('OK')	binary/octet-stream	etag:%22936cafb15b8a1f9034615690dddb5a93%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/066ac667-884f-4575-a6fd-52eb4f480500.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/066ac667-884f-4575-a6fd-52eb4f480500.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:44	1636/1636	---M--	200	added ('OK')	binary/octet-stream	etag:%224402f27266c95fd75a8d655e41fdd187%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/1284c3d6-92c9-4b09-ac06-f85b2672ddd1.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/1284c3d6-92c9-4b09-ac06-f85b2672ddd1.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:44	1512/1512	---M--	200	added ('OK')	binary/octet-stream	etag:%2296daf819ec424a3e09fd06c2cb156c26%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/d2293024-2c61-4fc6-b89c-1baa1d7c713e.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/d2293024-2c61-4fc6-b89c-1baa1d7c713e.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:44	1612/1612	---M--	200	added ('OK')	binary/octet-stream	etag:%229a6528ffc9b950a60ae52daf476d8889%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/3eec44e1-43b9-47f2-ae53-c0235deaa8d2.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/3eec44e1-43b9-47f2-ae53-c0235deaa8d2.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:45	1880/1880	---M--	200	added ('OK')	binary/octet-stream	etag:%22fdec80acd97aa2af2ead1a80f8d06247%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/a93654f3-d9da-407f-9e7d-aa298b1dc794.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/a93654f3-d9da-407f-9e7d-aa298b1dc794.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:45	1292/1292	---M--	200	added ('OK')	binary/octet-stream	etag:%224e4cb91511bf54b9b35d6c0c1a159515%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/2385bacd-64d0-4a92-a046-a406fa8cc1c3.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/2385bacd-64d0-4a92-a046-a406fa8cc1c3.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:45	1812/1812	---M--	200	added ('OK')	binary/octet-stream	etag:%22d56ecaa913e71cc4c4bb08e146e2446f%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/f221ae25-0d0b-449d-b153-89c07bea0ecc.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/f221ae25-0d0b-449d-b153-89c07bea0ecc.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:45	1968/1968	---M--	200	added ('OK')	binary/octet-stream	etag:%2245d4abbd5a73eb3b6e52ab728cf26d1c%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/2865cc92-66ea-40db-a8a3-e610034438c9.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/2865cc92-66ea-40db-a8a3-e610034438c9.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:46	1908/1908	---M--	200	added ('OK')	binary/octet-stream	etag:%226e325af90a0303c0655dc2e35c562db7%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/2883c28e-b80e-4afd-a489-266b6109eacb.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/2883c28e-b80e-4afd-a489-266b6109eacb.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:46	1840/1840	---M--	200	added ('OK')	binary/octet-stream	etag:%221f42c46d9e7e01029886329d61089546%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/f3038946-3e91-45e9-809a-87704039d08e.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/f3038946-3e91-45e9-809a-87704039d08e.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:46	1800/1800	---M--	200	added ('OK')	binary/octet-stream	etag:%22050cbddb21cf0291c5a6942dae9caf3f%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/119f2799-3c92-4d6d-b2e5-3860fdc4926c.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/119f2799-3c92-4d6d-b2e5-3860fdc4926c.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:46	1864/1864	---M--	200	added ('OK')	binary/octet-stream	etag:%220b097d6b182c4e534cbe3c680c395ac5%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/1d2a0059-4622-4d68-a53a-ed158b38b5a5.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/1d2a0059-4622-4d68-a53a-ed158b38b5a5.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:47	2144/2144	---M--	200	added ('OK')	binary/octet-stream	etag:%221a62cb15b9b88de5df8eabcab20cee58%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/d70afca9-30ff-42c3-b8af-2d2c3cd18178.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/d70afca9-30ff-42c3-b8af-2d2c3cd18178.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:47	2216/2216	---M--	200	added ('OK')	binary/octet-stream	etag:%22df4dd7a7e8b0329ddd16db6ff19105b3%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/15d9696d-56ba-4d86-8cb9-c792d1c5c895.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/15d9696d-56ba-4d86-8cb9-c792d1c5c895.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:47	1896/1896	---M--	200	added ('OK')	binary/octet-stream	etag:%22cb4bd5debb0505780cf0b1b257819cc1%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/dcd510cd-3c82-4152-9e9e-676b44db3985.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/dcd510cd-3c82-4152-9e9e-676b44db3985.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:47	2312/2312	---M--	200	added ('OK')	binary/octet-stream	etag:%22acbac5530167dac05bcd889bdc8a0b51%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/9011b305-cf10-4371-bdfa-c8c141409309.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/9011b305-cf10-4371-bdfa-c8c141409309.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:47	2300/2300	---M--	200	added ('OK')	binary/octet-stream	etag:%22919ba3a7371302298f82423daa86100c%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/9f636333-65cf-44c1-a1fa-da430c80858a.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/9f636333-65cf-44c1-a1fa-da430c80858a.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:48	1068/1068	---M--	200	added ('OK')	binary/octet-stream	etag:%223d4c2a85cff55e49bbda5fd45b5fe034%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/d2363239-e0d1-47c4-93af-15d05fed54d6.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/d2363239-e0d1-47c4-93af-15d05fed54d6.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:48	1568/1568	---M--	200	added ('OK')	binary/octet-stream	etag:%220e2900ac6b268010947243ab4bd17bbe%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/774bafb0-f96d-423d-9f58-09b21d306738.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/774bafb0-f96d-423d-9f58-09b21d306738.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:48	784/784	---M--	200	added ('OK')	binary/octet-stream	etag:%22ed240246024b81403dfcbd7a7b9ec3a9%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/2d975e40-7e01-42fe-bdfe-a480972b7c77.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/2d975e40-7e01-42fe-bdfe-a480972b7c77.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:49	728/728	---M--	200	added ('OK')	binary/octet-stream	etag:%2229fa9e607e1667e7de1336f85df9d4d5%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/d35d9c7b-038d-4735-a2f2-e2e05651024b.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/d35d9c7b-038d-4735-a2f2-e2e05651024b.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:49	3764/3764	---M--	200	added ('OK')	binary/octet-stream	etag:%22b17853897fc4bf97df00edae786d3a8c%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/5a825a16-725d-4e4c-beac-f243f742eed9.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/5a825a16-725d-4e4c-beac-f243f742eed9.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:49	3404/3404	---M--	200	added ('OK')	binary/octet-stream	etag:%2274168fde7404fe7b8ae0e7806645c2f5%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/73ac87c0-1159-4311-9468-597daae81762.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/73ac87c0-1159-4311-9468-597daae81762.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:49	3840/3840	---M--	200	added ('OK')	binary/octet-stream	etag:%22c4c9d18749f19000a3bd2c7845e33a99%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/8078522f-a68f-44fb-ba9c-8df45c82b60a.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/8078522f-a68f-44fb-ba9c-8df45c82b60a.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:50	4140/4140	---M--	200	added ('OK')	binary/octet-stream	etag:%222553e4602acd5c11f30195991b9d7457%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/ca1b3466-59c9-446d-bfce-cee0038d8ee7.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/ca1b3466-59c9-446d-bfce-cee0038d8ee7.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:50	4196/4196	---M--	200	added ('OK')	binary/octet-stream	etag:%22513fc599cb861e5746b6714107b2c76c%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/f7ee0ee7-c6d1-4d1f-98da-bc937214593b.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/f7ee0ee7-c6d1-4d1f-98da-bc937214593b.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:50	4816/4816	---M--	200	added ('OK')	binary/octet-stream	etag:%2283cd50010a3f183194dd1c778681b892%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/fa56a6a5-4762-4c79-8584-c9b2084642a3.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/fa56a6a5-4762-4c79-8584-c9b2084642a3.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
12:42:50	5316/5316	---M--	200	added ('OK')	binary/octet-stream	etag:%229130628f9d45980c680bbcfa27a7ff0b%22	https://victoriollc.renderforestsites.com/rf_fonts/v1/acccc97e-5e1e-4824-ac7c-acf395360a86.woff2	C:/My%20Web%20Sites/victoriollc/victoriollc.renderforestsites.com/rf_fonts/v1/acccc97e-5e1e-4824-ac7c-acf395360a86.woff2	(from https://victoriollc.renderforestsites.com/rf_fonts/v1/fonts.css)
